ProcessId,EvidenceName,StepName,SharedTopicsCount,SharedKeywordsCount,TotalSharedEntities
871401,"""Σχέδιο κάτοψης, σε τέσσερα (4) αντίγραφα, υπογεγραμμένο από τον αρμόδιο μηχανικό, κατάλληλης κλίμακας ανάλογα με το μέγεθος της εγκατάστασης, στο οποίο πρέπει να εμφαίνονται τόσο οι λοιπές κτιριακές και ηλεκτρομηχανολογικές εγκαταστάσεις του σταθμού αυτοκινήτου ή συνεργείου ή δημόσιου ή ιδιωτικού ΚΤΕΟ όσο και οι θέσεις τοποθέτησης των συσκευών φόρτισης συσσωρευτών ηλεκτροκίνητων οχημάτων, προκειμένου να εξασφαλίζεται η αρμονική και ασφαλής χωροταξική συνύπαρξη τους και ταυτόχρονα η καλή και συνδυασμένη λειτουργία τους.""","""Υποβολή αίτησης και δικαιολογητικών""",0,0,0
871401,"""Σχέδιο κάτοψης, σε τέσσερα (4) αντίγραφα, υπογεγραμμένο από τον αρμόδιο μηχανικό, κατάλληλης κλίμακας ανάλογα με το μέγεθος της εγκατάστασης, στο οποίο πρέπει να εμφαίνονται τόσο οι λοιπές κτιριακές και ηλεκτρομηχανολογικές εγκαταστάσεις του σταθμού αυτοκινήτου ή συνεργείου ή δημόσιου ή ιδιωτικού ΚΤΕΟ όσο και οι θέσεις τοποθέτησης των συσκευών φόρτισης συσσωρευτών ηλεκτροκίνητων οχημάτων, προκειμένου να εξασφαλίζεται η αρμονική και ασφαλής χωροταξική συνύπαρξη τους και ταυτόχρονα η καλή και συνδυασμένη λειτουργία τους.""","""Εξέταση δικαιολογητικών""",0,0,0
573195,"""Ειδικές και τεχνικές προδιαγραφές τήρησης του Μητρώου Καταγραφής των Ληπτών Υπηρεσιών του και τα μέτρα προστασίας των προσωπικών δεδομένων που θα καταχωρίζονται σε αυτό, σύμφωνα με το άρθρο 5 της αριθμ Δ2α/οικ: 25602/2020 (1607 Β΄) Υπουργικής Απόφασης.""","""Αίτημα για άδεια λειτουργίας Χώρου Εποπτευόμενης Χρήσης (ΧΕΧ)""",0,0,0
573195,"""Ειδικές και τεχνικές προδιαγραφές τήρησης του Μητρώου Καταγραφής των Ληπτών Υπηρεσιών του και τα μέτρα προστασίας των προσωπικών δεδομένων που θα καταχωρίζονται σε αυτό, σύμφωνα με το άρθρο 5 της αριθμ Δ2α/οικ: 25602/2020 (1607 Β΄) Υπουργικής Απόφασης.""","""Έλεγχος δικαιολογητικών""",0,0,0
573195,"""Ειδικές και τεχνικές προδιαγραφές τήρησης του Μητρώου Καταγραφής των Ληπτών Υπηρεσιών του και τα μέτρα προστασίας των προσωπικών δεδομένων που θα καταχωρίζονται σε αυτό, σύμφωνα με το άρθρο 5 της αριθμ Δ2α/οικ: 25602/2020 (1607 Β΄) Υπουργικής Απόφασης.""","""Επαρκης και αρκιβής φάκελος""",0,0,0
125984,"""Πιστοποιητικό καλής λειτουργίας των μηχανολογικών εγκαταστάσεων και του εξοπλισμού και καλής λειτουργίας των ηλεκτρολογικών εγκαταστάσεων και του εξοπλισμού.""","""Διανομή πρωτοκολλημένου φακέλου σε αρμόδια Διεύθυνση και χρέωση σε εισηγητή""",0,0,0
361748,"""Αναλυτικό Σχέδιο Έρευνας.""","""Παραλαβή θετικής γνωμοδότησης του Ι.Ε.Π.""",0,0,0
437984,"""Απόσπασμα ποινικού μητρώου ή ανάλογο πιστοποιητικό από το κράτος προέλευσης, προκειμένου για τις επαγγελματικές δραστηριότητες που περιλαμβάνονται στο Παράρτημα VIII του Π.Δ. 38/2010.""","""Έλεγχος πληρότητας""",0,0,0
325526,"""Βεβαίωση για το επάγγελμα εγκατάστασης από την αρμόδια εποπτική αρχή του κράτους ότι ο πάροχος είναι νόμιμα εγκατεστημένος σε αυτό για την άσκηση των οικείων δραστηριοτήτων και ότι δεν του έχει απαγορευθεί, έστω και προσωρινά, η άσκηση των δραστηριοτήτων αυτών κατά το χρόνο της χορήγησης της βεβαίωσης.""","""Εκκίνηση διαδικασίας""",0,0,0
871401,"""Υπεύθυνη δήλωση Αδειούχου Ηλεκτρολόγου Εγκαταστάτη, Έκθεση Παράδοσης Ηλεκτρολογικής Εγκατάστασης και Πρωτόκολλο Ελέγχου Ηλεκτρικής Εγκατάστασης Καταλληλότητας κατά ΕΛΟΤ HD 3 84, σύμφωνα με τις διατάξεις της υπουργικής απόφασης αριθμ. Φ.50/503/168/19-3-2011 (Β 844), όπως ισχύει, στις περιπτώσεις νέων ή υφιστάμενων ηλεκτρικών εγκαταστάσεων.""","""Απόρριψη του αιτήματος εγκατάστασης συσκευών φόρτισης""",0,0,0
871401,"""Υπεύθυνη δήλωση Αδειούχου Ηλεκτρολόγου Εγκαταστάτη, Έκθεση Παράδοσης Ηλεκτρολογικής Εγκατάστασης και Πρωτόκολλο Ελέγχου Ηλεκτρικής Εγκατάστασης Καταλληλότητας κατά ΕΛΟΤ HD 3 84, σύμφωνα με τις διατάξεις της υπουργικής απόφασης αριθμ. Φ.50/503/168/19-3-2011 (Β 844), όπως ισχύει, στις περιπτώσεις νέων ή υφιστάμενων ηλεκτρικών εγκαταστάσεων.""","""Υποβολή αίτησης και δικαιολογητικών""",0,0,0
